35.5070   31.2500   
37.2391   31.2500   
38.9711   31.2500   
40.7032   31.2500   
42.4352   31.2500   
44.1673   31.2500   
45.8993   31.2500   
47.6314   31.2500   
49.3634   31.2500   
51.0955   31.2500   
52.8276   31.2500   
54.5596   31.2500   
56.2917   31.2500   
58.0237   31.2500   
59.7558   31.2500   
61.4878   31.2500   
63.2199   31.2500   
64.9519   31.2500   
66.6840   31.2500   
68.4160   31.2500   
0.8660    31.2500   
2.5981    31.2500   
4.3301    31.2500   
6.0622    31.2500   
7.7942    31.2500   
9.5263    31.2500   
11.2583   31.2500   
12.9904   31.2500   
14.7224   31.2500   
16.4545   31.2500   
18.1865   31.2500   
19.9186   31.2500   
21.6506   31.2500   
23.3827   31.2500   
25.1147   31.2500   
26.8468   31.2500   
28.5788   31.2500   
30.3109   31.2500   
32.0429   31.2500   
33.7750   31.2500   
34.6410   31.7500   
36.3731   31.7500   
38.1051   31.7500   
39.8372   31.7500   
41.5692   31.7500   
43.3013   31.7500   
45.0333   31.7500   
46.7654   31.7500   
48.4974   31.7500   
50.2295   31.7500   
51.9615   31.7500   
53.6936   31.7500   
55.4256   31.7500   
57.1577   31.7500   
58.8897   31.7500   
60.6218   31.7500   
62.3538   31.7500   
64.0859   31.7500   
65.8179   31.7500   
67.5500   31.7500   
69.2820   31.7500   
1.7321    31.7500   
3.4641    31.7500   
5.1962    31.7500   
6.9282    31.7500   
8.6603    31.7500   
10.3923   31.7500   
12.1244   31.7500   
13.8564   31.7500   
15.5885   31.7500   
17.3205   31.7500   
19.0526   31.7500   
20.7846   31.7500   
22.5167   31.7500   
24.2487   31.7500   
25.9808   31.7500   
27.7128   31.7500   
29.4449   31.7500   
31.1769   31.7500   
32.9090   31.7500   
36.3731   32.7500   
38.1051   32.7500   
39.8372   32.7500   
41.5692   32.7500   
43.3013   32.7500   
45.0333   32.7500   
46.7654   32.7500   
48.4974   32.7500   
50.2295   32.7500   
51.9615   32.7500   
53.6936   32.7500   
55.4256   32.7500   
57.1577   32.7500   
58.8897   32.7500   
60.6218   32.7500   
62.3538   32.7500   
64.0859   32.7500   
65.8179   32.7500   
67.5500   32.7500   
69.2820   32.7500   
1.7321    32.7500   
3.4641    32.7500   
5.1962    32.7500   
6.9282    32.7500   
8.6603    32.7500   
10.3923   32.7500   
12.1244   32.7500   
13.8564   32.7500   
