DATA FILE Produced from netmc results (cf David Morley)
3198 atoms
1 atom types
0.00000 98.34973673306361 xlo xhi
0.00000 85.17337083854319 ylo yhi

 Masses

1 12.0000 # Si

 Atoms # molecular

1    1    50.40418130606922        44.36113064507458        0.0                     # C
2    1    52.86299456655989        44.36113064507458        0.0                     # C
3    1    55.32166587143251        44.36113064507458        0.0                     # C
4    1    57.78047913192319        44.36113064507458        0.0                     # C
5    1    60.2391504367958         44.36113064507458        0.0                     # C
6    1    62.697963697286475       44.36113064507458        0.0                     # C
7    1    65.15663500215909        44.36113064507458        0.0                     # C
8    1    67.61544826264976        44.36113064507458        0.0                     # C
9    1    70.07411956752239        44.36113064507458        0.0                     # C
10   1    72.53293282801306        44.36113064507458        0.0                     # C
11   1    74.99174608850373        44.36113064507458        0.0                     # C
12   1    77.45041739337636        44.36113064507458        0.0                     # C
13   1    79.90923065386703        44.36113064507458        0.0                     # C
14   1    82.36790195873964        44.36113064507458        0.0                     # C
15   1    84.82671521923032        44.36113064507458        0.0                     # C
16   1    87.28538652410293        44.36113064507458        0.0                     # C
17   1    89.74419978459362        44.36113064507458        0.0                     # C
18   1    92.20287108946621        44.36113064507458        0.0                     # C
19   1    94.6616843499569         44.36113064507458        0.0                     # C
20   1    97.12035565482951        44.36113064507458        0.0                     # C
21   1    1.2293356524363068       44.36113064507458        0.0                     # C
22   1    3.688148912926984        44.36113064507458        0.0                     # C
23   1    6.146820217799598        44.36113064507458        0.0                     # C
24   1    8.605633478290276        44.36113064507458        0.0                     # C
25   1    11.06430478316289        44.36113064507458        0.0                     # C
26   1    13.523118043653568       44.36113064507458        0.0                     # C
27   1    15.981789348526181       44.36113064507458        0.0                     # C
28   1    18.440602609016857       44.36113064507458        0.0                     # C
29   1    20.899273913889473       44.36113064507458        0.0                     # C
30   1    23.35808717438015        44.36113064507458        0.0                     # C
31   1    25.816758479252762       44.36113064507458        0.0                     # C
32   1    28.275571739743445       44.36113064507458        0.0                     # C
33   1    30.734243044616054       44.36113064507458        0.0                     # C
34   1    33.19305630510674        44.36113064507458        0.0                     # C
35   1    35.65172760997934        44.36113064507458        0.0                     # C
36   1    38.110540870470025       44.36113064507458        0.0                     # C
37   1    40.569212175342635       44.36113064507458        0.0                     # C
38   1    43.028025435833314       44.36113064507458        0.0                     # C
39   1    45.48669674070593        44.36113064507458        0.0                     # C
40   1    47.94551000119661        44.36113064507458        0.0                     # C
41   1    49.17484565363291        45.070908735395776       0.0                     # C
42   1    51.63365891412359        45.070908735395776       0.0                     # C
43   1    54.0923302189962         45.070908735395776       0.0                     # C
44   1    56.55114347948689        45.070908735395776       0.0                     # C
45   1    59.0098147843595         45.070908735395776       0.0                     # C
46   1    61.46862804485017        45.070908735395776       0.0                     # C
47   1    63.92729934972278        45.070908735395776       0.0                     # C
48   1    66.38611261021347        45.070908735395776       0.0                     # C
49   1    68.84478391508608        45.070908735395776       0.0                     # C
50   1    71.30359717557675        45.070908735395776       0.0                     # C
51   1    73.76226848044936        45.070908735395776       0.0                     # C
52   1    76.22108174094005        45.070908735395776       0.0                     # C
53   1    78.67975304581266        45.070908735395776       0.0                     # C
54   1    81.13856630630333        45.070908735395776       0.0                     # C
55   1    83.59723761117596        45.070908735395776       0.0                     # C
56   1    86.05605087166663        45.070908735395776       0.0                     # C
57   1    88.51472217653925        45.070908735395776       0.0                     # C
58   1    90.97353543702991        45.070908735395776       0.0                     # C
59   1    93.43220674190253        45.070908735395776       0.0                     # C
60   1    95.89102000239322        45.070908735395776       0.0                     # C
61   1    98.34969130726581        45.070908735395776       0.0                     # C
62   1    2.4588132604906776       45.070908735395776       0.0                     # C
63   1    4.917484565363291        45.070908735395776       0.0                     # C
64   1    7.376297825853968        45.070908735395776       0.0                     # C
65   1    9.834969130726583        45.070908735395776       0.0                     # C
66   1    12.293782391217258       45.070908735395776       0.0                     # C
67   1    14.752453696089875       45.070908735395776       0.0                     # C
68   1    17.211266956580552       45.070908735395776       0.0                     # C
69   1    19.669938261453165       45.070908735395776       0.0                     # C
70   1    22.128751521943844       45.070908735395776       0.0                     # C
71   1    24.587422826816454       45.070908735395776       0.0                     # C
72   1    27.046236087307136       45.070908735395776       0.0                     # C
73   1    29.50490739217975        45.070908735395776       0.0                     # C
74   1    31.963720652670425       45.070908735395776       0.0                     # C
75   1    34.42239195754304        45.070908735395776       0.0                     # C
76   1    36.88120521803371        45.070908735395776       0.0                     # C
77   1    39.33987652290633        45.070908735395776       0.0                     # C
78   1    41.79868978339701        45.070908735395776       0.0                     # C
79   1    44.257361088269626       45.070908735395776       0.0                     # C
80   1    46.7161743487603         45.070908735395776       0.0                     # C
81   1    51.63365891412359        46.490464916038164       0.0                     # C
82   1    54.0923302189962         46.490464916038164       0.0                     # C
83   1    56.55114347948689        46.490464916038164       0.0                     # C
84   1    59.0098147843595         46.490464916038164       0.0                     # C
85   1    61.46862804485017        46.490464916038164       0.0                     # C
86   1    63.92729934972278        46.490464916038164       0.0                     # C
87   1    66.38611261021347        46.490464916038164       0.0                     # C
88   1    68.84478391508608        46.490464916038164       0.0                     # C
89   1    71.30359717557675        46.490464916038164       0.0                     # C
90   1    73.76226848044936        46.490464916038164       0.0                     # C
91   1    76.22108174094005        46.490464916038164       0.0                     # C
92   1    78.67975304581266        46.490464916038164       0.0                     # C
93   1    81.13856630630333        46.490464916038164       0.0                     # C
94   1    83.59723761117596        46.490464916038164       0.0                     # C
95   1    86.05605087166663        46.490464916038164       0.0                     # C
96   1    88.51472217653925        46.490464916038164       0.0                     # C
